"Module_No","Exam_Year","Exam_Sitting","Title","Paper","Module_URL","Subject","Paper_Language","Paper_type","Paper_No","HL_FAL_SAL","Region","NA.","NA..1","filename","fileext","mc_start","mc_end","mc"
8245,2018,"May","2018 May/June NSC Exam Papers","paper 2 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=ue-uuhpcqnY%3d&tabid=2182&portalid=0&mid=8245","agricultural sciences","english","","paper 2","","","","","C:/DEV/R/data/pastpapers/2018 May Agricultural Sciences paper 2 english",".pdf","1.1.1 ",1.2,TRUE
7333,2017,"November","2017 November NSC Examination Papers","memo paper 2 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=ihder8OIQVE%3d&tabid=1856&portalid=0&mid=7333","agricultural sciences","afrikaans","memo","paper 2","","","","","C:/DEV/R/data/pastpapers/2017 November Agricultural Sciences paper 2 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
7333,2017,"November","2017 November NSC Examination Papers","paper 2 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=eeyWFIEYkfE%3d&tabid=1856&portalid=0&mid=7333","agricultural sciences","afrikaans","","paper 2","","","","","C:/DEV/R/data/pastpapers/2017 November Agricultural Sciences paper 2 afrikaans",".pdf","1.1.1 ",1.2,TRUE
7333,2017,"November","2017 November NSC Examination Papers","memo paper 2 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=8t0PfbHszK8%3d&tabid=1856&portalid=0&mid=7333","agricultural sciences","english","memo","paper 2","","","","","C:/DEV/R/data/pastpapers/2017 November Agricultural Sciences paper 2 english memo",".pdf","1.1.1 ",1.2,TRUE
7333,2017,"November","2017 November NSC Examination Papers","paper 2 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=mEmj8rszUzA%3d&tabid=1856&portalid=0&mid=7333","agricultural sciences","english","","paper 2","","","","","C:/DEV/R/data/pastpapers/2017 November Agricultural Sciences paper 2 english",".pdf","1.1.1 ",1.2,TRUE
6372,2017,"February","2017 Feb/March NSC Exam Papers","memo paper 2 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=KH3zOWGvesA%3d&tabid=1608&portalid=0&mid=6372","agricultural sciences","afrikaans","memo","paper 2","","","","","C:/DEV/R/data/pastpapers/2017 February Agricultural Sciences paper 2 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
6372,2017,"February","2017 Feb/March NSC Exam Papers","paper 2 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=yCa8jbBOgMY%3d&tabid=1608&portalid=0&mid=6372","agricultural sciences","afrikaans","","paper 2","","","","","C:/DEV/R/data/pastpapers/2017 February Agricultural Sciences paper 2 afrikaans",".pdf","1.1.1 ",1.2,TRUE
6372,2017,"February","2017 Feb/March NSC Exam Papers","memo paper 2 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=vvmG-r1peME%3d&tabid=1608&portalid=0&mid=6372","agricultural sciences","english","memo","paper 2","","","","","C:/DEV/R/data/pastpapers/2017 February Agricultural Sciences paper 2 english memo",".pdf","1.1.1 ",1.2,TRUE
6372,2017,"February","2017 Feb/March NSC Exam Papers","paper 2 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=e32ccnAyWug%3d&tabid=1608&portalid=0&mid=6372","agricultural sciences","english","","paper 2","","","","","C:/DEV/R/data/pastpapers/2017 February Agricultural Sciences paper 2 english",".pdf","1.1.1 ",1.2,TRUE
6162,2016,"November","2016 NSC Examinations (Oct/Nov)","memo paper 2 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=4ZHjhsNHqmk%3d&tabid=1508&portalid=0&mid=6162","agricultural sciences","afrikaans","memo","paper 2","","","","","C:/DEV/R/data/pastpapers/2016 November Agricultural Sciences paper 2 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
6162,2016,"November","2016 NSC Examinations (Oct/Nov)","paper 2 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=65o-AuXOZOM%3d&tabid=1508&portalid=0&mid=6162","agricultural sciences","afrikaans","","paper 2","","","","","C:/DEV/R/data/pastpapers/2016 November Agricultural Sciences paper 2 afrikaans",".pdf","1.1.1 ",1.2,TRUE
6162,2016,"November","2016 NSC Examinations (Oct/Nov)","memo paper 2 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=NKMRCLnpyio%3d&tabid=1508&portalid=0&mid=6162","agricultural sciences","english","memo","paper 2","","","","","C:/DEV/R/data/pastpapers/2016 November Agricultural Sciences paper 2 english memo",".pdf","1.1.1 ",1.2,TRUE
6162,2016,"November","2016 NSC Examinations (Oct/Nov)","paper 2 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=lX5j8gG_Rf4%3d&tabid=1508&portalid=0&mid=6162","agricultural sciences","english","","paper 2","","","","","C:/DEV/R/data/pastpapers/2016 November Agricultural Sciences paper 2 english",".pdf","1.1.1 ",1.2,TRUE
5733,2016,"May","2016 ASC Exam Papers (May/June)","memo paper 2 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=anecq_nRErQ%3d&tabid=1375&portalid=0&mid=5733","agricultural sciences","afrikaans","memo","paper 2","","","","","C:/DEV/R/data/pastpapers/2016 May Agricultural Sciences paper 2 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
5733,2016,"May","2016 ASC Exam Papers (May/June)","paper 2 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=MsKz4MYf6_g%3d&tabid=1375&portalid=0&mid=5733","agricultural sciences","afrikaans","","paper 2","","","","","C:/DEV/R/data/pastpapers/2016 May Agricultural Sciences paper 2 afrikaans",".pdf","1.1.1 ",1.2,TRUE
5733,2016,"May","2016 ASC Exam Papers (May/June)","memo paper 2 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=LHPBvh-4zrY%3d&tabid=1375&portalid=0&mid=5733","agricultural sciences","english","memo","paper 2","","","","","C:/DEV/R/data/pastpapers/2016 May Agricultural Sciences paper 2 english memo",".pdf","1.1.1 ",1.2,TRUE
5733,2016,"May","2016 ASC Exam Papers (May/June)","paper 2 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=cLroOI01BDw%3d&tabid=1375&portalid=0&mid=5733","agricultural sciences","english","","paper 2","","","","","C:/DEV/R/data/pastpapers/2016 May Agricultural Sciences paper 2 english",".pdf","1.1.1 ",1.2,TRUE
4427,2016,"February","2016 Feb/March NSC Examination Papers","memo paper 2 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=kyIwR-dX-Ac%3d&tabid=1000&portalid=0&mid=4427","agricultural sciences","afrikaans","memo","paper 2","","","","","C:/DEV/R/data/pastpapers/2016 February Agricultural Sciences paper 2 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
4427,2016,"February","2016 Feb/March NSC Examination Papers","paper 2 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=jXApJbFFDY0%3d&tabid=1000&portalid=0&mid=4427","agricultural sciences","afrikaans","","paper 2","","","","","C:/DEV/R/data/pastpapers/2016 February Agricultural Sciences paper 2 afrikaans",".pdf","1.1.1 ",1.2,TRUE
4427,2016,"February","2016 Feb/March NSC Examination Papers","memo paper 2 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=M9ilfNw_bbk%3d&tabid=1000&portalid=0&mid=4427","agricultural sciences","english","memo","paper 2","","","","","C:/DEV/R/data/pastpapers/2016 February Agricultural Sciences paper 2 english memo",".pdf","1.1.1 ",1.2,TRUE
4427,2016,"February","2016 Feb/March NSC Examination Papers","paper 2 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=OHSuQm-VSNw%3d&tabid=1000&portalid=0&mid=4427","agricultural sciences","english","","paper 2","","","","","C:/DEV/R/data/pastpapers/2016 February Agricultural Sciences paper 2 english",".pdf","1.1.1 ",1.2,TRUE
4271,2015,"November","2015 November NSC Examination Papers","memo paper 2 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=H1TKoXeD8zQ%3d&tabid=979&portalid=0&mid=4271","agricultural sciences","afrikaans","memo","paper 2","","","","","C:/DEV/R/data/pastpapers/2015 November Agricultural Sciences paper 2 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
4271,2015,"November","2015 November NSC Examination Papers","paper 2 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=d45_Ul4R7KU%3d&tabid=979&portalid=0&mid=4271","agricultural sciences","afrikaans","","paper 2","","","","","C:/DEV/R/data/pastpapers/2015 November Agricultural Sciences paper 2 afrikaans",".pdf","1.1.1 ",1.2,TRUE
4271,2015,"November","2015 November NSC Examination Papers","memo paper 2 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=b6Bsns5guzs%3d&tabid=979&portalid=0&mid=4271","agricultural sciences","english","memo","paper 2","","","","","C:/DEV/R/data/pastpapers/2015 November Agricultural Sciences paper 2 english memo",".pdf","1.1.1 ",1.2,TRUE
4271,2015,"November","2015 November NSC Examination Papers","paper 2 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=6zo1N65wyuw%3d&tabid=979&portalid=0&mid=4271","agricultural sciences","english","","paper 2","","","","","C:/DEV/R/data/pastpapers/2015 November Agricultural Sciences paper 2 english",".pdf","1.1.1 ",1.2,TRUE
2926,2015,"February","2015 Feb/March NSC Examination Papers","memo paper 2 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=rseJjbyh9-Q%3d&tabid=730&portalid=0&mid=2926","agricultural sciences","afrikaans","memo","paper 2","","","","","C:/DEV/R/data/pastpapers/2015 February Agricultural Sciences paper 2 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
2926,2015,"February","2015 Feb/March NSC Examination Papers","paper 2 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=R9GH8tfCNNQ%3d&tabid=730&portalid=0&mid=2926","agricultural sciences","afrikaans","","paper 2","","","","","C:/DEV/R/data/pastpapers/2015 February Agricultural Sciences paper 2 afrikaans",".pdf","1.1.1 ",1.2,TRUE
2926,2015,"February","2015 Feb/March NSC Examination Papers","memo paper 2 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=QIWF61-6D5s%3d&tabid=730&portalid=0&mid=2926","agricultural sciences","english","memo","paper 2","","","","","C:/DEV/R/data/pastpapers/2015 February Agricultural Sciences paper 2 english memo",".pdf","1.1.1 ",1.2,TRUE
2926,2015,"February","2015 Feb/March NSC Examination Papers","paper 2 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=iMubuxNIiwU%3d&tabid=730&portalid=0&mid=2926","agricultural sciences","english","","paper 2","","","","","C:/DEV/R/data/pastpapers/2015 February Agricultural Sciences paper 2 english",".pdf","1.1.1 ",1.2,TRUE
1518,2014,"November","2014 November NSC Examination Papers","memo paper 2 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=4WclhOaFyHk%3d&tabid=568&portalid=0&mid=1518","agricultural sciences","afrikaans","memo","paper 2","","","","","C:/DEV/R/data/pastpapers/2014 November Agricultural Sciences paper 2 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
1518,2014,"November","2014 November NSC Examination Papers","paper 2 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=7r2QnuRWehU%3d&tabid=568&portalid=0&mid=1518","agricultural sciences","afrikaans","","paper 2","","","","","C:/DEV/R/data/pastpapers/2014 November Agricultural Sciences paper 2 afrikaans",".pdf","1.1.1 ",1.2,TRUE
1518,2014,"November","2014 November NSC Examination Papers","memo paper 2 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=9q8NsnE3ki8%3d&tabid=568&portalid=0&mid=1518","agricultural sciences","english","memo","paper 2","","","","","C:/DEV/R/data/pastpapers/2014 November Agricultural Sciences paper 2 english memo",".pdf","1.1.1 ",1.2,TRUE
1518,2014,"November","2014 November NSC Examination Papers","paper 2 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=ASgmbNv8DCQ%3d&tabid=568&portalid=0&mid=1518","agricultural sciences","english","","paper 2","","","","","C:/DEV/R/data/pastpapers/2014 November Agricultural Sciences paper 2 english",".pdf","1.1.1 ",1.2,TRUE
1665,2014,"February","2014 Feb/March NSC Examination Papers","memo paper 2 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=xH6PfY-iWMc%3d&tabid=584&portalid=0&mid=1665","agricultural sciences","afrikaans","memo","paper 2","","","","","C:/DEV/R/data/pastpapers/2014 February Agricultural Sciences paper 2 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
1665,2014,"February","2014 Feb/March NSC Examination Papers","paper 2 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=ZUlz-xdAVyg%3d&tabid=584&portalid=0&mid=1665","agricultural sciences","afrikaans","","paper 2","","","","","C:/DEV/R/data/pastpapers/2014 February Agricultural Sciences paper 2 afrikaans",".pdf","1.1.1 ",1.2,TRUE
1665,2014,"February","2014 Feb/March NSC Examination Papers","memo paper 2 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=3Ml8l_9ozGM%3d&tabid=584&portalid=0&mid=1665","agricultural sciences","english","memo","paper 2","","","","","C:/DEV/R/data/pastpapers/2014 February Agricultural Sciences paper 2 english memo",".pdf","1.1.1 ",1.2,TRUE
1665,2014,"February","2014 Feb/March NSC Examination Papers","paper 2 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=RO8WVIFwKCU%3d&tabid=584&portalid=0&mid=1665","agricultural sciences","english","","paper 2","","","","","C:/DEV/R/data/pastpapers/2014 February Agricultural Sciences paper 2 english",".pdf","1.1.1 ",1.2,TRUE
1884,2013,"November","2013 November NSC Examination Papers ","memo paper 2 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=8Q4D3mlixjI%3d&tabid=607&portalid=0&mid=1884","agricultural sciences","afrikaans","memo","paper 2","","","","","C:/DEV/R/data/pastpapers/2013 November Agricultural Sciences paper 2 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
1884,2013,"November","2013 November NSC Examination Papers ","paper 2 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=rt7ZkoVzMco%3d&tabid=607&portalid=0&mid=1884","agricultural sciences","afrikaans","","paper 2","","","","","C:/DEV/R/data/pastpapers/2013 November Agricultural Sciences paper 2 afrikaans",".pdf","1.1.1 ",1.2,TRUE
1932,2013,"February","2013 Feb/March NSC Examination Papers","memo paper 2 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=wD58g_puDso%3d&tabid=610&portalid=0&mid=1932","agricultural sciences","afrikaans","memo","paper 2","","","","","C:/DEV/R/data/pastpapers/2013 February Agricultural Sciences paper 2 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
1932,2013,"February","2013 Feb/March NSC Examination Papers","paper 2 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=VD6JYSKIILU%3d&tabid=610&portalid=0&mid=1932","agricultural sciences","afrikaans","","paper 2","","","","","C:/DEV/R/data/pastpapers/2013 February Agricultural Sciences paper 2 afrikaans",".pdf","1.1.1 ",1.2,TRUE
1932,2013,"February","2013 Feb/March NSC Examination Papers","memo paper 2 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=FJaR1U6NZY0%3d&tabid=610&portalid=0&mid=1932","agricultural sciences","english","memo","paper 2","","","","","C:/DEV/R/data/pastpapers/2013 February Agricultural Sciences paper 2 english memo",".pdf","1.1.1 ",1.2,TRUE
1932,2013,"February","2013 Feb/March NSC Examination Papers","paper 2 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=bvz-H-UhnuY%3d&tabid=610&portalid=0&mid=1932","agricultural sciences","english","","paper 2","","","","","C:/DEV/R/data/pastpapers/2013 February Agricultural Sciences paper 2 english",".pdf","1.1.1 ",1.2,TRUE
2041,2012,"November","2012 November NSC Examination Papers","agricultural sciences afrikaans paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=kL3HaOUxGtI%3d&tabid=626&portalid=0&mid=2041","agricultural sciences","afrikaans","","paper 2","","","","","C:/DEV/R/data/pastpapers/2012 November Agricultural Sciences paper 2 afrikaans",".pdf","1.1.1 ",1.2,TRUE
2041,2012,"November","2012 November NSC Examination Papers","agricultural sciences afrikaans paper 2 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=sYbQudj4QJw%3d&tabid=626&portalid=0&mid=2041","agricultural sciences","afrikaans","memo","paper 2","","","","","C:/DEV/R/data/pastpapers/2012 November Agricultural Sciences paper 2 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
2041,2012,"November","2012 November NSC Examination Papers","agricultural sciences english paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=KoEHPjnPaFA%3d&tabid=626&portalid=0&mid=2041","agricultural sciences","english","","paper 2","","","","","C:/DEV/R/data/pastpapers/2012 November Agricultural Sciences paper 2 english",".pdf","1.1.1 ",1.2,TRUE
2041,2012,"November","2012 November NSC Examination Papers","agricultural sciences english paper 2 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=KTj_2Xne6yU%3d&tabid=626&portalid=0&mid=2041","agricultural sciences","english","memo","paper 2","","","","","C:/DEV/R/data/pastpapers/2012 November Agricultural Sciences paper 2 english memo",".pdf","1.1.1 ",1.2,TRUE
2353,2012,"February","2012 Feb/March NSC Examination Papers","memo paper 2 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=7FJgklU5uKw%3d&tabid=649&portalid=0&mid=2353","agricultural sciences","afrikaans","memo","paper 2","","","","","C:/DEV/R/data/pastpapers/2012 February Agricultural Sciences paper 2 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
2353,2012,"February","2012 Feb/March NSC Examination Papers","paper 2 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=JH5XiM7T9cw%3d&tabid=649&portalid=0&mid=2353","agricultural sciences","afrikaans","","paper 2","","","","","C:/DEV/R/data/pastpapers/2012 February Agricultural Sciences paper 2 afrikaans",".pdf","1.1.1 ",1.2,TRUE
2353,2012,"February","2012 Feb/March NSC Examination Papers","memo paper 2 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=QPqC7QbX75w%3d&tabid=649&portalid=0&mid=2353","agricultural sciences","english","memo","paper 2","","","","","C:/DEV/R/data/pastpapers/2012 February Agricultural Sciences paper 2 english memo",".pdf","1.1.1 ",1.2,TRUE
2353,2012,"February","2012 Feb/March NSC Examination Papers","paper 2 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=RsiGaHNRRNA%3d&tabid=649&portalid=0&mid=2353","agricultural sciences","english","","paper 2","","","","","C:/DEV/R/data/pastpapers/2012 February Agricultural Sciences paper 2 english",".pdf","1.1.1 ",1.2,TRUE
