"PDF_URL","paper","Module_No","Subject_Name","Grade","Year_title","Paper_type","Paper_Language","Module_name","Year","Paper_No","subject","paper_no","regex_start","regex_end","type"
"https://www.education.gov.za/LinkClick.aspx?fileticket=Ppu5vCDw3dc%3d&tabid=2556&portalid=0&mid=9018","agricultural sciences paper 2",9018,"Paper 2 (Afrikaans)",12,"2019 NSC Examination Papers",NA,"Afrikaans","Agricultural Sciences",2019,"paper 2","AGRICULTURAL SCIENCES","PAPER 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=Ppu5vCDw3dc%3d&tabid=2556&portalid=0&mid=9018","agricultural sciences paper 2",9018,"Paper 2 (Afrikaans)",12,"2019 NSC Examination Papers",NA,"Afrikaans","Agricultural Sciences",2019,"paper 2","AGRICULTURAL SCIENCES","PAPER 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=Ppu5vCDw3dc%3d&tabid=2556&portalid=0&mid=9018","agricultural sciences paper 2",9018,"Paper 2 (Afrikaans)",12,"2019 NSC Examination Papers",NA,"Afrikaans","Agricultural Sciences",2019,"paper 2","AGRICULTURAL SCIENCES","PAPER 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=Ppu5vCDw3dc%3d&tabid=2556&portalid=0&mid=9018","agricultural sciences paper 2",9018,"Paper 2 (Afrikaans)",12,"2019 NSC Examination Papers",NA,"Afrikaans","Agricultural Sciences",2019,"paper 2","AGRICULTURAL SCIENCES","PAPER 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=r6hwSy68QXQ%3d&tabid=2556&portalid=0&mid=9018","agricultural sciences paper 1",9018,"Paper 1 (Afrikaans)",12,"2019 NSC Examination Papers",NA,"Afrikaans","Agricultural Sciences",2019,"paper 1","AGRICULTURAL SCIENCES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=r6hwSy68QXQ%3d&tabid=2556&portalid=0&mid=9018","agricultural sciences paper 1",9018,"Paper 1 (Afrikaans)",12,"2019 NSC Examination Papers",NA,"Afrikaans","Agricultural Sciences",2019,"paper 1","AGRICULTURAL SCIENCES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=r6hwSy68QXQ%3d&tabid=2556&portalid=0&mid=9018","agricultural sciences paper 1",9018,"Paper 1 (Afrikaans)",12,"2019 NSC Examination Papers",NA,"Afrikaans","Agricultural Sciences",2019,"paper 1","AGRICULTURAL SCIENCES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=r6hwSy68QXQ%3d&tabid=2556&portalid=0&mid=9018","agricultural sciences paper 1",9018,"Paper 1 (Afrikaans)",12,"2019 NSC Examination Papers",NA,"Afrikaans","Agricultural Sciences",2019,"paper 1","AGRICULTURAL SCIENCES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=UDc6VLKv9gw%3d&tabid=2468&portalid=0&mid=8778","agricultural sciences paper 2",8778,"Paper 2 (Afrikaans)",12,"2019 May/June Examination Papers",NA,"Afrikaans","Agricultural Sciences",2019,"paper 2","AGRICULTURAL SCIENCES","PAPER 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=UDc6VLKv9gw%3d&tabid=2468&portalid=0&mid=8778","agricultural sciences paper 2",8778,"Paper 2 (Afrikaans)",12,"2019 May/June Examination Papers",NA,"Afrikaans","Agricultural Sciences",2019,"paper 2","AGRICULTURAL SCIENCES","PAPER 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=UDc6VLKv9gw%3d&tabid=2468&portalid=0&mid=8778","agricultural sciences paper 2",8778,"Paper 2 (Afrikaans)",12,"2019 May/June Examination Papers",NA,"Afrikaans","Agricultural Sciences",2019,"paper 2","AGRICULTURAL SCIENCES","PAPER 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=UDc6VLKv9gw%3d&tabid=2468&portalid=0&mid=8778","agricultural sciences paper 2",8778,"Paper 2 (Afrikaans)",12,"2019 May/June Examination Papers",NA,"Afrikaans","Agricultural Sciences",2019,"paper 2","AGRICULTURAL SCIENCES","PAPER 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=X9wdOhG3UeA%3d&tabid=2468&portalid=0&mid=8778","agricultural sciences paper 1",8778,"Memo Paper 1 (Afrikaans)",12,"2019 May/June Examination Papers",NA,"Afrikaans","Agricultural Sciences",2019,"paper 1","AGRICULTURAL SCIENCES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=X9wdOhG3UeA%3d&tabid=2468&portalid=0&mid=8778","agricultural sciences paper 1",8778,"Memo Paper 1 (Afrikaans)",12,"2019 May/June Examination Papers",NA,"Afrikaans","Agricultural Sciences",2019,"paper 1","AGRICULTURAL SCIENCES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=X9wdOhG3UeA%3d&tabid=2468&portalid=0&mid=8778","agricultural sciences paper 1",8778,"Memo Paper 1 (Afrikaans)",12,"2019 May/June Examination Papers",NA,"Afrikaans","Agricultural Sciences",2019,"paper 1","AGRICULTURAL SCIENCES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=X9wdOhG3UeA%3d&tabid=2468&portalid=0&mid=8778","agricultural sciences paper 1",8778,"Memo Paper 1 (Afrikaans)",12,"2019 May/June Examination Papers",NA,"Afrikaans","Agricultural Sciences",2019,"paper 1","AGRICULTURAL SCIENCES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=Z0yfZwJmGjk%3d&tabid=2468&portalid=0&mid=8778","agricultural sciences paper 1",8778,"Paper 1 (Afrikaans)",12,"2019 May/June Examination Papers",NA,"Afrikaans","Agricultural Sciences",2019,"paper 1","AGRICULTURAL SCIENCES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=Z0yfZwJmGjk%3d&tabid=2468&portalid=0&mid=8778","agricultural sciences paper 1",8778,"Paper 1 (Afrikaans)",12,"2019 May/June Examination Papers",NA,"Afrikaans","Agricultural Sciences",2019,"paper 1","AGRICULTURAL SCIENCES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=Z0yfZwJmGjk%3d&tabid=2468&portalid=0&mid=8778","agricultural sciences paper 1",8778,"Paper 1 (Afrikaans)",12,"2019 May/June Examination Papers",NA,"Afrikaans","Agricultural Sciences",2019,"paper 1","AGRICULTURAL SCIENCES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=Z0yfZwJmGjk%3d&tabid=2468&portalid=0&mid=8778","agricultural sciences paper 1",8778,"Paper 1 (Afrikaans)",12,"2019 May/June Examination Papers",NA,"Afrikaans","Agricultural Sciences",2019,"paper 1","AGRICULTURAL SCIENCES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=0xi_zCQG-Ug%3d&tabid=2468&portalid=0&mid=8778","agricultural sciences paper 1",8778,"Memo Paper 1 (English)",12,"2019 May/June Examination Papers",NA,"English","Agricultural Sciences",2019,"paper 1","AGRICULTURAL SCIENCES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=0xi_zCQG-Ug%3d&tabid=2468&portalid=0&mid=8778","agricultural sciences paper 1",8778,"Memo Paper 1 (English)",12,"2019 May/June Examination Papers",NA,"English","Agricultural Sciences",2019,"paper 1","AGRICULTURAL SCIENCES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=0xi_zCQG-Ug%3d&tabid=2468&portalid=0&mid=8778","agricultural sciences paper 1",8778,"Memo Paper 1 (English)",12,"2019 May/June Examination Papers",NA,"English","Agricultural Sciences",2019,"paper 1","AGRICULTURAL SCIENCES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=0xi_zCQG-Ug%3d&tabid=2468&portalid=0&mid=8778","agricultural sciences paper 1",8778,"Memo Paper 1 (English)",12,"2019 May/June Examination Papers",NA,"English","Agricultural Sciences",2019,"paper 1","AGRICULTURAL SCIENCES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=9qkBMYb1R2I%3d&tabid=2556&portalid=0&mid=9018","agricultural sciences paper 2",9018,"Memo Paper 2 (English)",12,"2019 NSC Examination Papers",NA,"English","Agricultural Sciences",2019,"paper 2","AGRICULTURAL SCIENCES","PAPER 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=9qkBMYb1R2I%3d&tabid=2556&portalid=0&mid=9018","agricultural sciences paper 2",9018,"Memo Paper 2 (English)",12,"2019 NSC Examination Papers",NA,"English","Agricultural Sciences",2019,"paper 2","AGRICULTURAL SCIENCES","PAPER 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=9qkBMYb1R2I%3d&tabid=2556&portalid=0&mid=9018","agricultural sciences paper 2",9018,"Memo Paper 2 (English)",12,"2019 NSC Examination Papers",NA,"English","Agricultural Sciences",2019,"paper 2","AGRICULTURAL SCIENCES","PAPER 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=9qkBMYb1R2I%3d&tabid=2556&portalid=0&mid=9018","agricultural sciences paper 2",9018,"Memo Paper 2 (English)",12,"2019 NSC Examination Papers",NA,"English","Agricultural Sciences",2019,"paper 2","AGRICULTURAL SCIENCES","PAPER 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=b7MQEKkykKI%3d&tabid=2556&portalid=0&mid=9018","agricultural sciences paper 2",9018,"Paper 2 (English)",12,"2019 NSC Examination Papers",NA,"English","Agricultural Sciences",2019,"paper 2","AGRICULTURAL SCIENCES","PAPER 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=b7MQEKkykKI%3d&tabid=2556&portalid=0&mid=9018","agricultural sciences paper 2",9018,"Paper 2 (English)",12,"2019 NSC Examination Papers",NA,"English","Agricultural Sciences",2019,"paper 2","AGRICULTURAL SCIENCES","PAPER 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=b7MQEKkykKI%3d&tabid=2556&portalid=0&mid=9018","agricultural sciences paper 2",9018,"Paper 2 (English)",12,"2019 NSC Examination Papers",NA,"English","Agricultural Sciences",2019,"paper 2","AGRICULTURAL SCIENCES","PAPER 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=b7MQEKkykKI%3d&tabid=2556&portalid=0&mid=9018","agricultural sciences paper 2",9018,"Paper 2 (English)",12,"2019 NSC Examination Papers",NA,"English","Agricultural Sciences",2019,"paper 2","AGRICULTURAL SCIENCES","PAPER 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=f_U9iIy0fiw%3d&tabid=2556&portalid=0&mid=9018","agricultural sciences paper 1",9018,"Memo Paper 1 (English)",12,"2019 NSC Examination Papers",NA,"English","Agricultural Sciences",2019,"paper 1","AGRICULTURAL SCIENCES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=f_U9iIy0fiw%3d&tabid=2556&portalid=0&mid=9018","agricultural sciences paper 1",9018,"Memo Paper 1 (English)",12,"2019 NSC Examination Papers",NA,"English","Agricultural Sciences",2019,"paper 1","AGRICULTURAL SCIENCES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=f_U9iIy0fiw%3d&tabid=2556&portalid=0&mid=9018","agricultural sciences paper 1",9018,"Memo Paper 1 (English)",12,"2019 NSC Examination Papers",NA,"English","Agricultural Sciences",2019,"paper 1","AGRICULTURAL SCIENCES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=f_U9iIy0fiw%3d&tabid=2556&portalid=0&mid=9018","agricultural sciences paper 1",9018,"Memo Paper 1 (English)",12,"2019 NSC Examination Papers",NA,"English","Agricultural Sciences",2019,"paper 1","AGRICULTURAL SCIENCES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=IGVoEMLcY-g%3d&tabid=2468&portalid=0&mid=8778","agricultural sciences paper 2",8778,"Memo Paper 2 (English)",12,"2019 May/June Examination Papers",NA,"English","Agricultural Sciences",2019,"paper 2","AGRICULTURAL SCIENCES","PAPER 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=IGVoEMLcY-g%3d&tabid=2468&portalid=0&mid=8778","agricultural sciences paper 2",8778,"Memo Paper 2 (English)",12,"2019 May/June Examination Papers",NA,"English","Agricultural Sciences",2019,"paper 2","AGRICULTURAL SCIENCES","PAPER 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=IGVoEMLcY-g%3d&tabid=2468&portalid=0&mid=8778","agricultural sciences paper 2",8778,"Memo Paper 2 (English)",12,"2019 May/June Examination Papers",NA,"English","Agricultural Sciences",2019,"paper 2","AGRICULTURAL SCIENCES","PAPER 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=IGVoEMLcY-g%3d&tabid=2468&portalid=0&mid=8778","agricultural sciences paper 2",8778,"Memo Paper 2 (English)",12,"2019 May/June Examination Papers",NA,"English","Agricultural Sciences",2019,"paper 2","AGRICULTURAL SCIENCES","PAPER 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=KJBYWFEU21c%3d&tabid=2556&portalid=0&mid=9018","agricultural sciences paper 1",9018,"Paper 1 (English)",12,"2019 NSC Examination Papers",NA,"English","Agricultural Sciences",2019,"paper 1","AGRICULTURAL SCIENCES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=KJBYWFEU21c%3d&tabid=2556&portalid=0&mid=9018","agricultural sciences paper 1",9018,"Paper 1 (English)",12,"2019 NSC Examination Papers",NA,"English","Agricultural Sciences",2019,"paper 1","AGRICULTURAL SCIENCES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=KJBYWFEU21c%3d&tabid=2556&portalid=0&mid=9018","agricultural sciences paper 1",9018,"Paper 1 (English)",12,"2019 NSC Examination Papers",NA,"English","Agricultural Sciences",2019,"paper 1","AGRICULTURAL SCIENCES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=KJBYWFEU21c%3d&tabid=2556&portalid=0&mid=9018","agricultural sciences paper 1",9018,"Paper 1 (English)",12,"2019 NSC Examination Papers",NA,"English","Agricultural Sciences",2019,"paper 1","AGRICULTURAL SCIENCES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=rRYo9BGmEeg%3d&tabid=2468&portalid=0&mid=8778","agricultural sciences paper 2",8778,"Paper 2 (English)",12,"2019 May/June Examination Papers",NA,"English","Agricultural Sciences",2019,"paper 2","AGRICULTURAL SCIENCES","PAPER 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=rRYo9BGmEeg%3d&tabid=2468&portalid=0&mid=8778","agricultural sciences paper 2",8778,"Paper 2 (English)",12,"2019 May/June Examination Papers",NA,"English","Agricultural Sciences",2019,"paper 2","AGRICULTURAL SCIENCES","PAPER 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=rRYo9BGmEeg%3d&tabid=2468&portalid=0&mid=8778","agricultural sciences paper 2",8778,"Paper 2 (English)",12,"2019 May/June Examination Papers",NA,"English","Agricultural Sciences",2019,"paper 2","AGRICULTURAL SCIENCES","PAPER 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=rRYo9BGmEeg%3d&tabid=2468&portalid=0&mid=8778","agricultural sciences paper 2",8778,"Paper 2 (English)",12,"2019 May/June Examination Papers",NA,"English","Agricultural Sciences",2019,"paper 2","AGRICULTURAL SCIENCES","PAPER 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=XLoyO-mV-DI%3d&tabid=2468&portalid=0&mid=8778","agricultural sciences paper 1",8778,"Paper 1 (English)",12,"2019 May/June Examination Papers",NA,"English","Agricultural Sciences",2019,"paper 1","AGRICULTURAL SCIENCES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=XLoyO-mV-DI%3d&tabid=2468&portalid=0&mid=8778","agricultural sciences paper 1",8778,"Paper 1 (English)",12,"2019 May/June Examination Papers",NA,"English","Agricultural Sciences",2019,"paper 1","AGRICULTURAL SCIENCES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=XLoyO-mV-DI%3d&tabid=2468&portalid=0&mid=8778","agricultural sciences paper 1",8778,"Paper 1 (English)",12,"2019 May/June Examination Papers",NA,"English","Agricultural Sciences",2019,"paper 1","AGRICULTURAL SCIENCES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=XLoyO-mV-DI%3d&tabid=2468&portalid=0&mid=8778","agricultural sciences paper 1",8778,"Paper 1 (English)",12,"2019 May/June Examination Papers",NA,"English","Agricultural Sciences",2019,"paper 1","AGRICULTURAL SCIENCES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=B2mob8ot8hw%3d&tabid=2702&portalid=0&mid=9614","agricultural sciences paper 1",9614,"Paper 1 (Afrikaans)",12,"2020 NSC November past papers",NA,"Afrikaans","Agricultural Sciences",2020,"paper 1","AGRICULTURAL SCIENCES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=B2mob8ot8hw%3d&tabid=2702&portalid=0&mid=9614","agricultural sciences paper 1",9614,"Paper 1 (Afrikaans)",12,"2020 NSC November past papers",NA,"Afrikaans","Agricultural Sciences",2020,"paper 1","AGRICULTURAL SCIENCES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=B2mob8ot8hw%3d&tabid=2702&portalid=0&mid=9614","agricultural sciences paper 1",9614,"Paper 1 (Afrikaans)",12,"2020 NSC November past papers",NA,"Afrikaans","Agricultural Sciences",2020,"paper 1","AGRICULTURAL SCIENCES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=B2mob8ot8hw%3d&tabid=2702&portalid=0&mid=9614","agricultural sciences paper 1",9614,"Paper 1 (Afrikaans)",12,"2020 NSC November past papers",NA,"Afrikaans","Agricultural Sciences",2020,"paper 1","AGRICULTURAL SCIENCES","PAPER 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=bKRIjkCcr8g%3d&tabid=2702&portalid=0&mid=9614","agricultural sciences paper 2",9614,"Memo Paper 2 (Afrikaans)",12,"2020 NSC November past papers",NA,"Afrikaans","Agricultural Sciences",2020,"paper 2","AGRICULTURAL SCIENCES","PAPER 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=bKRIjkCcr8g%3d&tabid=2702&portalid=0&mid=9614","agricultural sciences paper 2",9614,"Memo Paper 2 (Afrikaans)",12,"2020 NSC November past papers",NA,"Afrikaans","Agricultural Sciences",2020,"paper 2","AGRICULTURAL SCIENCES","PAPER 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=bKRIjkCcr8g%3d&tabid=2702&portalid=0&mid=9614","agricultural sciences paper 2",9614,"Memo Paper 2 (Afrikaans)",12,"2020 NSC November past papers",NA,"Afrikaans","Agricultural Sciences",2020,"paper 2","AGRICULTURAL SCIENCES","PAPER 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=bKRIjkCcr8g%3d&tabid=2702&portalid=0&mid=9614","agricultural sciences paper 2",9614,"Memo Paper 2 (Afrikaans)",12,"2020 NSC November past papers",NA,"Afrikaans","Agricultural Sciences",2020,"paper 2","AGRICULTURAL SCIENCES","PAPER 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=HbbASnrthAc%3d&tabid=2702&portalid=0&mid=9614","agricultural sciences paper 2",9614,"Paper 2 (Afrikaans)",12,"2020 NSC November past papers",NA,"Afrikaans","Agricultural Sciences",2020,"paper 2","AGRICULTURAL SCIENCES","PAPER 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=HbbASnrthAc%3d&tabid=2702&portalid=0&mid=9614","agricultural sciences paper 2",9614,"Paper 2 (Afrikaans)",12,"2020 NSC November past papers",NA,"Afrikaans","Agricultural Sciences",2020,"paper 2","AGRICULTURAL SCIENCES","PAPER 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=HbbASnrthAc%3d&tabid=2702&portalid=0&mid=9614","agricultural sciences paper 2",9614,"Paper 2 (Afrikaans)",12,"2020 NSC November past papers",NA,"Afrikaans","Agricultural Sciences",2020,"paper 2","AGRICULTURAL SCIENCES","PAPER 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=HbbASnrthAc%3d&tabid=2702&portalid=0&mid=9614","agricultural sciences paper 2",9614,"Paper 2 (Afrikaans)",12,"2020 NSC November past papers",NA,"Afrikaans","Agricultural Sciences",2020,"paper 2","AGRICULTURAL SCIENCES","PAPER 2","1.1.1 ",1.2,"application/pdf"
